OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600542,Sample-Routine,Water,Surface Water,2006-08-21,12:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0001,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.10,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-09-28,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600542,Sample-Routine,Water,Surface Water,2006-08-21,12:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0001,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.22,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-09-27,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600542,Sample-Routine,Water,Surface Water,2006-08-21,12:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0001,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,5.54,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-09-28,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600542,Sample-Routine,Water,Surface Water,2006-08-21,12:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0001,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.0,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600543,Sample-Routine,Water,Surface Water,2006-08-23,08:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0002,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.51,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-09-29,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600543,Sample-Routine,Water,Surface Water,2006-08-23,08:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0002,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.22,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-09-27,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600543,Sample-Routine,Water,Surface Water,2006-08-23,08:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0002,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,7.11,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-09-29,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600543,Sample-Routine,Water,Surface Water,2006-08-23,08:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0002,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.5,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600544,Sample-Routine,Water,Surface Water,2006-08-23,12:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0003,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.25,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-09-29,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600544,Sample-Routine,Water,Surface Water,2006-08-23,12:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0003,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.21,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-09-27,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600544,Sample-Routine,Water,Surface Water,2006-08-23,12:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0003,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,6.28,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-09-29,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600544,Sample-Routine,Water,Surface Water,2006-08-23,12:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0003,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.7,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600545,Sample-Routine,Water,Surface Water,2006-08-23,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0004,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.21,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-09-29,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600545,Sample-Routine,Water,Surface Water,2006-08-23,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0004,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.186,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,2006-09-13,,Laboratory Reporting Level,0.004,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600545,Sample-Routine,Water,Surface Water,2006-08-23,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0004,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,6.19,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-09-29,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600545,Sample-Routine,Water,Surface Water,2006-08-23,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0004,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.6,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600570,Sample-Routine,Water,Surface Water,2006-08-25,10:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0006,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.607,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-13,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600570,Sample-Routine,Water,Surface Water,2006-08-25,10:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0006,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-09-29,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600570,Sample-Routine,Water,Surface Water,2006-08-25,10:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0006,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,2.91,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-13,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600570,Sample-Routine,Water,Surface Water,2006-08-25,10:50:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0006,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.9,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600571,Sample-Routine,Water,Surface Water,2006-08-28,14:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0007,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.22,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-13,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600571,Sample-Routine,Water,Surface Water,2006-08-28,14:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0007,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-09-29,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600571,Sample-Routine,Water,Surface Water,2006-08-28,14:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0007,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,6.25,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-13,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600571,Sample-Routine,Water,Surface Water,2006-08-28,14:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0007,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.8,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600613,Sample-Routine,Water,Surface Water,2006-08-30,08:20:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0008,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.17,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-13,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600613,Sample-Routine,Water,Surface Water,2006-08-30,08:20:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0008,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-10-04,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600613,Sample-Routine,Water,Surface Water,2006-08-30,08:20:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0008,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,5.84,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-13,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600613,Sample-Routine,Water,Surface Water,2006-08-30,08:20:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0008,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.1,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600614,Sample-Routine,Water,Surface Water,2006-08-30,11:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0009,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.49,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-13,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600614,Sample-Routine,Water,Surface Water,2006-08-30,11:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0009,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-10-04,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600614,Sample-Routine,Water,Surface Water,2006-08-30,11:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0009,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,7.31,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-13,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600614,Sample-Routine,Water,Surface Water,2006-08-30,11:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0009,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.4,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600615,Sample-Routine,Water,Surface Water,2006-08-30,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0010,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.50,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-13,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600615,Sample-Routine,Water,Surface Water,2006-08-30,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0010,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.26,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-10-04,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600615,Sample-Routine,Water,Surface Water,2006-08-30,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0010,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,8.00,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-13,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600615,Sample-Routine,Water,Surface Water,2006-08-30,15:10:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0010,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.5,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600616,Sample-Routine,Water,Surface Water,2006-09-01,10:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0011,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.71,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,,2006-10-18,,Lower Reporting Limit,0.022,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600616,Sample-Routine,Water,Surface Water,2006-09-01,10:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0011,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.30,mg/l as P,,Accepted,,Actual,,,,,,The parameter 00665 was swapped from labcode 2333 to labcode 2759,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,,2006-10-10,holding time exceededresult determined by alternate methodsee result comment,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600616,Sample-Routine,Water,Surface Water,2006-09-01,10:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0011,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Suspended,8.38,mg/l,,Accepted,,Actual,,,,,,,00689,,,,,,CAL06,USGS,"POC, calculated",,,2006-10-18,,Lower Reporting Limit,0.12,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00600616,Sample-Routine,Water,Surface Water,2006-09-01,10:40:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL06-0011,,Not determined,Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.0,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800055,Sample-Routine,Water,Surface Water,2007-10-02,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0232,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.20,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2007-10-16,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800055,Sample-Routine,Water,Surface Water,2007-10-02,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0232,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.1,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800055,Sample-Routine,Water,Surface Water,2007-10-02,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0232,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.10,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2007-12-04,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800056,Sample-Routine,Water,Surface Water,2007-10-10,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0238,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.17,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2007-10-24,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800056,Sample-Routine,Water,Surface Water,2007-10-10,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0238,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.6,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800056,Sample-Routine,Water,Surface Water,2007-10-10,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0238,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,1.25,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-01-03,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800057,Sample-Routine,Water,Surface Water,2007-10-16,08:51:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0249,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.19,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2007-10-30,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800057,Sample-Routine,Water,Surface Water,2007-10-16,08:51:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0249,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.9,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800057,Sample-Routine,Water,Surface Water,2007-10-16,08:51:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-11507501,KL07-0249,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.897,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-01-04,,Laboratory Reporting Level,0.04,mg/l,,NWIS
